start	end	text
1708000	1711000	今日話してて伝わったと思います。
1711000	1712000	だったら嬉しいな。
1712000	1714000	僕には伝わりました。
1714000	1717000	本当に話を聞いてさっきも言った通りね
1717000	1722000	海外で日本でサービス展開するのとはわけが違う
1722000	1728000	いろんな法律やら言語やらそういったところの観点とかも考えながらやらなきゃいけない
1728000	1732000	そういったところはいろいろとレベルが高い
1732000	1736000	しかしチャレンジングであるみたいなところがあると思うんですよね。
1736000	1739000	ぜひ聞いている人も考えている人は
1739000	1743000	今回のポッドキャストを参考にしていただけたらいいなと思っています。
1743000	1745000	ぜひ宜しくお願いします。
1745000	1750000	はい、では本日はお忙しいところお越しいただきありがとうございました。
1750000	1751000	ありがとうございました。
1751000	1754000	では聞いている皆さんもまた次回お会いいたしましょう。
1754000	1756000	では皆さんバイバイ。
1758000	1759000	バイバイ。
